class_weight,criterion,file,max_depth,max_features,max_leaf_nodes,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,presort,random_state,results,splitter
,mae,x264,5.0,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0085-regression.csv,best
,entropy,x264,5.0,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0086-classification.csv,best
,mse,x264,5.0,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0087-regression.csv,best
,gini,x264,5.0,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0088-classification.csv,best
,mae,x264,5.0,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0089-regression.csv,best
,entropy,x264,5.0,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0090-classification.csv,best
,mse,x264,5.0,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0091-regression.csv,best
,gini,x264,5.0,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0092-classification.csv,best
,mae,x264,5.0,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0093-regression.csv,best
,entropy,x264,5.0,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0094-classification.csv,best
,mse,x264,5.0,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0095-regression.csv,best
,gini,x264,5.0,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0096-classification.csv,best
,mae,x264,5.0,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0097-regression.csv,best
,entropy,x264,5.0,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0098-classification.csv,best
,mse,x264,5.0,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0099-regression.csv,best
,gini,x264,5.0,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0100-classification.csv,best
,mae,x264,5.0,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0101-regression.csv,best
,entropy,x264,5.0,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0102-classification.csv,best
,mse,x264,5.0,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0103-regression.csv,best
,gini,x264,5.0,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0104-classification.csv,best
,mae,x264,5.0,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0105-regression.csv,best
,entropy,x264,5.0,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0106-classification.csv,best
,mse,x264,5.0,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0107-regression.csv,best
,gini,x264,5.0,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0108-classification.csv,best
,mae,x264,5.0,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0109-regression.csv,best
,entropy,x264,5.0,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0110-classification.csv,best
,mse,x264,5.0,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0111-regression.csv,best
,gini,x264,5.0,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0112-classification.csv,best
,mae,x264,5.0,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0113-regression.csv,best
,entropy,x264,5.0,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0114-classification.csv,best
,mse,x264,5.0,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0115-regression.csv,best
,gini,x264,5.0,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0116-classification.csv,best
,mae,x264,5.0,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0117-regression.csv,best
,entropy,x264,5.0,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0118-classification.csv,best
,mse,x264,10.0,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0119-regression.csv,best
,gini,x264,10.0,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0120-classification.csv,best
,mae,x264,10.0,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0121-regression.csv,best
,entropy,x264,10.0,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0122-classification.csv,best
,mse,x264,10.0,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0123-regression.csv,best
,gini,x264,10.0,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0124-classification.csv,best
,mae,x264,10.0,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0125-regression.csv,best
,entropy,x264,10.0,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0126-classification.csv,best
,mse,x264,10.0,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0127-regression.csv,best
,gini,x264,10.0,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0128-classification.csv,best
,mae,x264,10.0,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0129-regression.csv,best
,entropy,x264,10.0,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0130-classification.csv,best
,mse,x264,10.0,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0131-regression.csv,best
,gini,x264,10.0,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0132-classification.csv,best
,mae,x264,10.0,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0133-regression.csv,best
,entropy,x264,10.0,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0134-classification.csv,best
,mse,x264,10.0,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0135-regression.csv,best
,gini,x264,10.0,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0136-classification.csv,best
,mae,x264,10.0,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0137-regression.csv,best
,entropy,x264,10.0,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0138-classification.csv,best
,mse,x264,10.0,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0139-regression.csv,best
,gini,x264,10.0,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0140-classification.csv,best
,mae,x264,10.0,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0141-regression.csv,best
,entropy,x264,10.0,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0142-classification.csv,best
,mse,x264,10.0,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0143-regression.csv,best
,gini,x264,10.0,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0144-classification.csv,best
,mae,x264,10.0,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0145-regression.csv,best
,entropy,x264,10.0,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0146-classification.csv,best
,mse,x264,10.0,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0147-regression.csv,best
,gini,x264,10.0,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0148-classification.csv,best
,mae,x264,10.0,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0149-regression.csv,best
,entropy,x264,10.0,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0150-classification.csv,best
,mse,x264,10.0,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0151-regression.csv,best
,gini,x264,10.0,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0152-classification.csv,best
,mae,x264,10.0,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0153-regression.csv,best
,entropy,x264,10.0,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0154-classification.csv,best
,mse,x264,10.0,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0155-regression.csv,best
,gini,x264,10.0,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0156-classification.csv,best
,mae,x264,10.0,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0157-regression.csv,best
,entropy,x264,10.0,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0158-classification.csv,best
,mse,x264,10.0,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0159-regression.csv,best
,gini,x264,10.0,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0160-classification.csv,best
,mae,x264,10.0,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0161-regression.csv,best
,entropy,x264,10.0,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0162-classification.csv,best
,mse,x264,10.0,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0163-regression.csv,best
,gini,x264,10.0,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0164-classification.csv,best
,mae,x264,10.0,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0165-regression.csv,best
,entropy,x264,10.0,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0166-classification.csv,best
,mse,x264,20.0,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0167-regression.csv,best
,gini,x264,20.0,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0168-classification.csv,best
,mae,x264,20.0,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0169-regression.csv,best
,entropy,x264,20.0,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0170-classification.csv,best
,mse,x264,20.0,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0171-regression.csv,best
,gini,x264,20.0,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0172-classification.csv,best
,mae,x264,20.0,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0173-regression.csv,best
,entropy,x264,20.0,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0174-classification.csv,best
,mse,x264,20.0,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0175-regression.csv,best
,gini,x264,20.0,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0176-classification.csv,best
,mae,x264,20.0,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0177-regression.csv,best
,entropy,x264,20.0,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0178-classification.csv,best
,mse,x264,20.0,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0179-regression.csv,best
,gini,x264,20.0,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0180-classification.csv,best
,mae,x264,20.0,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0181-regression.csv,best
,entropy,x264,20.0,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0182-classification.csv,best
,mse,x264,20.0,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0183-regression.csv,best
,gini,x264,20.0,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0184-classification.csv,best
,mae,x264,20.0,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0185-regression.csv,best
,entropy,x264,20.0,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0186-classification.csv,best
,mse,x264,20.0,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0187-regression.csv,best
,gini,x264,20.0,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0188-classification.csv,best
,mae,x264,20.0,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0189-regression.csv,best
,entropy,x264,20.0,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0190-classification.csv,best
,mse,x264,20.0,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0191-regression.csv,best
,gini,x264,20.0,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0192-classification.csv,best
,mae,x264,20.0,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0193-regression.csv,best
,entropy,x264,20.0,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0194-classification.csv,best
,mse,x264,20.0,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0195-regression.csv,best
,gini,x264,20.0,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0196-classification.csv,best
,mae,x264,20.0,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0197-regression.csv,best
,entropy,x264,20.0,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0198-classification.csv,best
,mse,x264,20.0,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0199-regression.csv,best
,gini,x264,20.0,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0200-classification.csv,best
,mae,x264,20.0,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0201-regression.csv,best
,entropy,x264,20.0,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Size-0202-classification.csv,best
,mse,x264,20.0,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0203-regression.csv,best
,gini,x264,20.0,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0204-classification.csv,best
,mae,x264,20.0,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0205-regression.csv,best
,entropy,x264,20.0,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Size-0206-classification.csv,best
,mse,x264,20.0,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0207-regression.csv,best
,gini,x264,20.0,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0208-classification.csv,best
,mae,x264,20.0,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0209-regression.csv,best
,entropy,x264,20.0,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Size-0210-classification.csv,best
,mse,x264,20.0,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0211-regression.csv,best
,gini,x264,20.0,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0212-classification.csv,best
,mae,x264,20.0,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0213-regression.csv,best
,entropy,x264,20.0,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Size-0214-classification.csv,best
,mse,x264,,,,1e-07,1,2,0.0,False,,./data4/x264_Size-0215-regression.csv,best
,gini,x264,,,,1e-07,1,2,0.0,False,,./data4/x264_Size-0216-classification.csv,best
,mse,x264,,,,1e-07,1,2,0.0,False,,./data4/x264_Time-0197-regression.csv,best
,gini,x264,,,,1e-07,1,2,0.0,False,,./data4/x264_Time-0198-classification.csv,best
,mse,x264,,,,1e-07,1,2,0.0,False,,./data4/x264_Watt-0001-regression.csv,best
,gini,x264,,,,1e-07,1,2,0.0,False,,./data4/x264_Watt-0002-classification.csv,best
,mse,x264,,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0003-regression.csv,best
,gini,x264,,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0004-classification.csv,best
,mae,x264,,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0005-regression.csv,best
,entropy,x264,,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0006-classification.csv,best
,mse,x264,,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0007-regression.csv,best
,gini,x264,,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0008-classification.csv,best
,mae,x264,,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0009-regression.csv,best
,entropy,x264,,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0010-classification.csv,best
,mse,x264,,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0011-regression.csv,best
,gini,x264,,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0012-classification.csv,best
,mae,x264,,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0013-regression.csv,best
,entropy,x264,,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0014-classification.csv,best
,mse,x264,,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0015-regression.csv,best
,gini,x264,,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0016-classification.csv,best
,mae,x264,,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0017-regression.csv,best
,entropy,x264,,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0018-classification.csv,best
,mse,x264,,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0019-regression.csv,best
,gini,x264,,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0020-classification.csv,best
,mae,x264,,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0021-regression.csv,best
,entropy,x264,,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0022-classification.csv,best
,mse,x264,,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0023-regression.csv,best
,gini,x264,,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0024-classification.csv,best
,mae,x264,,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0025-regression.csv,best
,entropy,x264,,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0026-classification.csv,best
,mse,x264,,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0027-regression.csv,best
,gini,x264,,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0028-classification.csv,best
,mae,x264,,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0029-regression.csv,best
,entropy,x264,,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0030-classification.csv,best
,mse,x264,,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0031-regression.csv,best
,gini,x264,,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0032-classification.csv,best
,mae,x264,,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0033-regression.csv,best
,entropy,x264,,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0034-classification.csv,best
,mse,x264,,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0035-regression.csv,best
,gini,x264,,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0036-classification.csv,best
,mae,x264,,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0037-regression.csv,best
,entropy,x264,,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0038-classification.csv,best
,mse,x264,,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0039-regression.csv,best
,gini,x264,,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0040-classification.csv,best
,mae,x264,,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0041-regression.csv,best
,entropy,x264,,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0042-classification.csv,best
,mse,x264,,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0043-regression.csv,best
,gini,x264,,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0044-classification.csv,best
,mae,x264,,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0045-regression.csv,best
,entropy,x264,,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0046-classification.csv,best
,mse,x264,,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0047-regression.csv,best
,gini,x264,,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0048-classification.csv,best
,mae,x264,,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0049-regression.csv,best
,entropy,x264,,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0050-classification.csv,best
,mse,x264,5.0,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0051-regression.csv,best
,gini,x264,5.0,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0052-classification.csv,best
,mae,x264,5.0,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0053-regression.csv,best
,entropy,x264,5.0,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0054-classification.csv,best
,mse,x264,5.0,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0055-regression.csv,best
,gini,x264,5.0,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0056-classification.csv,best
,mae,x264,5.0,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0057-regression.csv,best
,entropy,x264,5.0,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0058-classification.csv,best
,mse,x264,5.0,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0059-regression.csv,best
,gini,x264,5.0,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0060-classification.csv,best
,mae,x264,5.0,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0061-regression.csv,best
,entropy,x264,5.0,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0062-classification.csv,best
,mse,x264,5.0,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0063-regression.csv,best
,gini,x264,5.0,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0064-classification.csv,best
,mae,x264,5.0,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0065-regression.csv,best
,entropy,x264,5.0,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0066-classification.csv,best
,mse,x264,5.0,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0067-regression.csv,best
,gini,x264,5.0,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0068-classification.csv,best
,mae,x264,5.0,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0069-regression.csv,best
,entropy,x264,5.0,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0070-classification.csv,best
,mse,x264,5.0,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0071-regression.csv,best
,gini,x264,5.0,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0072-classification.csv,best
,mae,x264,5.0,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0073-regression.csv,best
,entropy,x264,5.0,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0074-classification.csv,best
,mse,x264,5.0,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0075-regression.csv,best
,gini,x264,5.0,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0076-classification.csv,best
,mae,x264,5.0,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0077-regression.csv,best
,entropy,x264,5.0,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0078-classification.csv,best
,mse,x264,5.0,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0079-regression.csv,best
,gini,x264,5.0,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0080-classification.csv,best
,mae,x264,5.0,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0081-regression.csv,best
,entropy,x264,5.0,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0082-classification.csv,best
,mse,x264,5.0,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0083-regression.csv,best
,gini,x264,5.0,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0084-classification.csv,best
,mae,x264,5.0,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0085-regression.csv,best
,entropy,x264,5.0,,60.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0086-classification.csv,best
,mse,x264,5.0,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0087-regression.csv,best
,gini,x264,5.0,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0088-classification.csv,best
,mae,x264,5.0,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0089-regression.csv,best
,entropy,x264,5.0,,60.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0090-classification.csv,best
,mse,x264,5.0,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0091-regression.csv,best
,gini,x264,5.0,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0092-classification.csv,best
,mae,x264,5.0,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0093-regression.csv,best
,entropy,x264,5.0,,60.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0094-classification.csv,best
,mse,x264,5.0,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0095-regression.csv,best
,gini,x264,5.0,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0096-classification.csv,best
,mae,x264,5.0,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0097-regression.csv,best
,entropy,x264,5.0,,60.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0098-classification.csv,best
,mse,x264,10.0,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0099-regression.csv,best
,gini,x264,10.0,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0100-classification.csv,best
,mae,x264,10.0,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0101-regression.csv,best
,entropy,x264,10.0,,20.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0102-classification.csv,best
,mse,x264,10.0,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0103-regression.csv,best
,gini,x264,10.0,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0104-classification.csv,best
,mae,x264,10.0,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0105-regression.csv,best
,entropy,x264,10.0,,20.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0106-classification.csv,best
,mse,x264,10.0,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0107-regression.csv,best
,gini,x264,10.0,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0108-classification.csv,best
,mae,x264,10.0,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0109-regression.csv,best
,entropy,x264,10.0,,20.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0110-classification.csv,best
,mse,x264,10.0,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0111-regression.csv,best
,gini,x264,10.0,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0112-classification.csv,best
,mae,x264,10.0,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0113-regression.csv,best
,entropy,x264,10.0,,20.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0114-classification.csv,best
,mse,x264,10.0,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0115-regression.csv,best
,gini,x264,10.0,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0116-classification.csv,best
,mae,x264,10.0,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0117-regression.csv,best
,entropy,x264,10.0,,40.0,1e-07,1,2,0.0,False,,./data4/x264_Watt-0118-classification.csv,best
,mse,x264,10.0,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0119-regression.csv,best
,gini,x264,10.0,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0120-classification.csv,best
,mae,x264,10.0,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0121-regression.csv,best
,entropy,x264,10.0,,40.0,1e-07,2,2,0.0,False,,./data4/x264_Watt-0122-classification.csv,best
,mse,x264,10.0,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0123-regression.csv,best
,gini,x264,10.0,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0124-classification.csv,best
,mae,x264,10.0,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0125-regression.csv,best
,entropy,x264,10.0,,40.0,1e-07,4,2,0.0,False,,./data4/x264_Watt-0126-classification.csv,best
,mse,x264,10.0,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0127-regression.csv,best
,gini,x264,10.0,,40.0,1e-07,10,2,0.0,False,,./data4/x264_Watt-0128-classification.csv,best
